epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
757,18562.2,0.19356,0.13655,0.18857,0.79877,0,0.86144,0.735,0.80265,0.68491,0.86144,0.735,0.80265,0.58965,0.66367,1.28275,0.67448,1.09642,0,0.000279483,0.000279483,0.000279483
758,18586.7,0.17709,0.15246,0.16363,0.80645,0,0.83928,0.75167,0.77848,0.6598,0.83928,0.75167,0.77848,0.56613,0.67232,1.19726,0.69033,1.11052,0,0.000278383,0.000278383,0.000278383
759,18611.2,0.18874,0.15136,0.17797,0.8038,0,0.60283,0.85167,0.80353,0.66427,0.60283,0.85167,0.80353,0.57732,0.6739,1.15066,0.73166,1.11716,0,0.000277283,0.000277283,0.000277283
760,18635.7,0.19716,0.20306,0.18621,0.81273,0,0.7521,0.96474,0.93115,0.7314,0.7521,0.96474,0.93115,0.67463,0.667,1.12733,0.71695,1.10838,0,0.000276183,0.000276183,0.000276183
761,18660.3,0.20248,0.17906,0.18757,0.80724,0,0.787,0.97151,0.94603,0.83167,0.787,0.97151,0.94603,0.75565,0.67003,1.11025,0.67433,1.10712,0,0.000275084,0.000275084,0.000275084
762,18684.9,0.19244,0.17312,0.18146,0.80726,0,0.79017,0.98245,0.95047,0.82474,0.79017,0.98245,0.95047,0.75763,0.67365,1.09598,0.65363,1.11148,0,0.000273984,0.000273984,0.000273984
763,18709.4,0.17316,0.14396,0.16261,0.79581,0,0.80554,0.97469,0.95149,0.82395,0.80554,0.97469,0.95149,0.76748,0.67361,1.07948,0.65036,1.11165,0,0.000272884,0.000272884,0.000272884
764,18733.9,0.19559,0.14327,0.17865,0.81124,0,0.80377,0.96184,0.95142,0.82714,0.80377,0.96184,0.95142,0.75563,0.6702,1.11938,0.65399,1.10834,0,0.000271784,0.000271784,0.000271784
765,18758.5,0.18434,0.17265,0.1841,0.79553,0,0.80125,0.91724,0.94915,0.83033,0.80125,0.91724,0.94915,0.75816,0.66465,1.17371,0.65236,1.10573,0,0.000270684,0.000270684,0.000270684
766,18783,0.18613,0.19912,0.17254,0.80518,0,0.76491,0.8,0.95217,0.83553,0.76491,0.8,0.95217,0.76764,0.66127,1.23535,0.65399,1.103,0,0.000269584,0.000269584,0.000269584
767,18807.5,0.19279,0.13923,0.19389,0.80694,0,0.846,0.78668,0.90426,0.7968,0.846,0.78668,0.90426,0.72445,0.65904,1.23784,0.656,1.09875,0,0.000268484,0.000268484,0.000268484
768,18832,0.18218,0.15586,0.18181,0.79974,0,0.8491,0.78623,0.89323,0.78001,0.8491,0.78623,0.89323,0.71587,0.66171,1.21613,0.66112,1.09976,0,0.000267384,0.000267384,0.000267384
769,18856.5,0.19227,0.1606,0.18142,0.80826,0,0.85419,0.78944,0.77426,0.68388,0.85419,0.78944,0.77426,0.61149,0.66359,1.19658,0.66996,1.10305,0,0.000266284,0.000266284,0.000266284
770,18881.1,0.18184,0.18998,0.17309,0.80172,0,0.85547,0.79085,0.76693,0.67566,0.85547,0.79085,0.76693,0.59607,0.67228,1.21321,0.6808,1.1099,0,0.000265185,0.000265185,0.000265185
771,18905.6,0.18752,0.15057,0.16823,0.80913,0,0.84354,0.78333,0.76265,0.67246,0.84354,0.78333,0.76265,0.59214,0.67958,1.20839,0.69017,1.1162,0,0.000264085,0.000264085,0.000264085
772,18930.1,0.18256,0.14444,0.16437,0.80499,0,0.84168,0.78324,0.74745,0.66158,0.84168,0.78324,0.74745,0.571,0.68535,1.22127,0.69239,1.11514,0,0.000262985,0.000262985,0.000262985
773,18954.6,0.19375,0.18061,0.18329,0.81394,0,0.81931,0.7876,0.73826,0.65133,0.81931,0.7876,0.73826,0.56878,0.6815,1.21204,0.68494,1.11017,0,0.000261885,0.000261885,0.000261885
774,18979.1,0.18739,0.17309,0.17771,0.8201,0,0.87863,0.70333,0.73385,0.64524,0.87863,0.70333,0.73385,0.5747,0.67895,1.21524,0.68299,1.10358,0,0.000260785,0.000260785,0.000260785
775,19003.6,0.18877,0.18885,0.17773,0.80319,0,0.84671,0.74154,0.73994,0.65436,0.84671,0.74154,0.73994,0.57835,0.67439,1.2285,0.68714,1.10406,0,0.000259685,0.000259685,0.000259685
776,19028.2,0.17171,0.16839,0.20431,0.78912,0,0.85538,0.76333,0.79674,0.69749,0.85538,0.76333,0.79674,0.614,0.67783,1.23485,0.6895,1.10689,0,0.000258585,0.000258585,0.000258585
777,19052.7,0.18175,0.15613,0.16259,0.80264,0,0.86032,0.76333,0.76006,0.67383,0.86032,0.76333,0.76006,0.58866,0.68515,1.20807,0.67579,1.10852,0,0.000257485,0.000257485,0.000257485
778,19077.2,0.19137,0.16486,0.17769,0.80819,0,0.85698,0.75311,0.761,0.67523,0.85698,0.75311,0.761,0.59209,0.68459,1.17686,0.68547,1.10493,0,0.000256385,0.000256385,0.000256385
779,19101.7,0.18943,0.17379,0.18372,0.80885,0,0.85261,0.78592,0.75968,0.66801,0.85261,0.78592,0.75968,0.59134,0.68505,1.19776,0.68527,1.10763,0,0.000255286,0.000255286,0.000255286
780,19126.2,0.19317,0.16508,0.19002,0.78548,0,0.84031,0.78871,0.77336,0.67833,0.84031,0.78871,0.77336,0.59824,0.68417,1.24099,0.66675,1.11248,0,0.000254186,0.000254186,0.000254186
781,19150.7,0.19043,0.185,0.18694,0.80947,0,0.83834,0.79167,0.81046,0.71029,0.83834,0.79167,0.81046,0.63007,0.68207,1.26541,0.66176,1.11445,0,0.000253086,0.000253086,0.000253086
782,19175.2,0.18521,0.14556,0.17163,0.81209,0,0.83762,0.79167,0.82249,0.71212,0.83762,0.79167,0.82249,0.64974,0.67517,1.24844,0.65698,1.10847,0,0.000251986,0.000251986,0.000251986
783,19199.8,0.17252,0.15826,0.16237,0.80088,0,0.83272,0.78577,0.81738,0.7104,0.83272,0.78577,0.81738,0.64674,0.66952,1.24495,0.63923,1.1025,0,0.000250886,0.000250886,0.000250886
784,19224.3,0.18043,0.14683,0.18015,0.82078,0,0.83111,0.77167,0.81528,0.71283,0.83111,0.77167,0.81528,0.63971,0.66165,1.21838,0.64099,1.09608,0,0.000249786,0.000249786,0.000249786
785,19248.8,0.18339,0.16764,0.18429,0.80647,0,0.85155,0.76431,0.77275,0.68123,0.85155,0.76431,0.77275,0.59243,0.66092,1.19537,0.64127,1.09456,0,0.000248686,0.000248686,0.000248686
786,19273.3,0.18288,0.14906,0.16539,0.80398,0,0.83386,0.76333,0.773,0.67883,0.83386,0.76333,0.773,0.59054,0.6619,1.16821,0.63842,1.09287,0,0.000247586,0.000247586,0.000247586
787,19297.8,0.17919,0.14026,0.16338,0.80602,0,0.88752,0.70261,0.75638,0.66524,0.88752,0.70261,0.75638,0.5818,0.66781,1.17894,0.64915,1.09434,0,0.000246486,0.000246486,0.000246486
788,19322.4,0.18365,0.18541,0.16342,0.79507,0,0.8341,0.78845,0.75534,0.65506,0.8341,0.78845,0.75534,0.58104,0.6667,1.18935,0.64442,1.09132,0,0.000245387,0.000245387,0.000245387
789,19346.9,0.17097,0.14409,0.1624,0.80909,0,0.85266,0.76631,0.74877,0.64997,0.85266,0.76631,0.74877,0.57579,0.66797,1.2024,0.63083,1.09165,0,0.000244287,0.000244287,0.000244287
790,19371.4,0.17328,0.16194,0.1569,0.80322,0,0.85721,0.75171,0.74767,0.65362,0.85721,0.75171,0.74767,0.57195,0.67019,1.20462,0.63879,1.0918,0,0.000243187,0.000243187,0.000243187
791,19395.9,0.18804,0.17401,0.1766,0.80305,0,0.85454,0.75104,0.75007,0.65934,0.85454,0.75104,0.75007,0.58078,0.67138,1.20644,0.65329,1.09416,0,0.000242087,0.000242087,0.000242087
792,19420.4,0.19458,0.15178,0.18328,0.8169,0,0.85069,0.76825,0.7538,0.6651,0.85069,0.76825,0.7538,0.59462,0.6704,1.20138,0.6501,1.09404,0,0.000240987,0.000240987,0.000240987
793,19445,0.17716,0.1773,0.15841,0.79641,0,0.86159,0.75072,0.74914,0.6595,0.86159,0.75072,0.74914,0.57719,0.67881,1.20109,0.66082,1.10258,0,0.000239887,0.000239887,0.000239887
794,19469.5,0.17189,0.14774,0.16239,0.78041,0,0.8623,0.74789,0.75132,0.66087,0.8623,0.74789,0.75132,0.5754,0.68697,1.2034,0.66477,1.10997,0,0.000238787,0.000238787,0.000238787
795,19494,0.18836,0.15361,0.18126,0.79042,0,0.85538,0.74831,0.82075,0.71389,0.85538,0.74831,0.82075,0.63977,0.67252,1.163,0.66099,1.09765,0,0.000237687,0.000237687,0.000237687
796,19518.5,0.1703,0.15247,0.1526,0.8003,0,0.84866,0.7676,0.89911,0.78706,0.84866,0.7676,0.89911,0.71145,0.66249,1.171,0.66149,1.08879,0,0.000236587,0.000236587,0.000236587
797,19543.1,0.17689,0.14953,0.16008,0.79949,0,0.84915,0.74905,0.94991,0.8326,0.84915,0.74905,0.94991,0.75247,0.66487,1.20277,0.67425,1.08529,0,0.000235488,0.000235488,0.000235488
798,19567.6,0.17046,0.14432,0.15424,0.8018,0,0.84732,0.74853,0.94604,0.82843,0.84732,0.74853,0.94604,0.74557,0.67287,1.25161,0.68474,1.09311,0,0.000234388,0.000234388,0.000234388
799,19592.1,0.16808,0.13332,0.1582,0.80137,0,0.76153,0.78151,0.93747,0.8077,0.76153,0.78151,0.93747,0.73794,0.67422,1.29699,0.69442,1.09771,0,0.000233288,0.000233288,0.000233288
800,19616.6,0.17934,0.15151,0.16048,0.81177,0,0.84818,0.74979,0.8769,0.76629,0.84818,0.74979,0.8769,0.69311,0.67119,1.30417,0.69201,1.09877,0,0.000232188,0.000232188,0.000232188
801,19641.1,0.16295,0.15154,0.15972,0.80166,0,0.84807,0.74785,0.76235,0.67453,0.84807,0.74785,0.76235,0.60065,0.66733,1.30428,0.68971,1.09563,0,0.000231088,0.000231088,0.000231088
802,19665.6,0.17337,0.14371,0.16212,0.80002,0,0.83082,0.75167,0.73352,0.64375,0.83082,0.75167,0.73352,0.57399,0.66495,1.28723,0.68105,1.09531,0,0.000229988,0.000229988,0.000229988
803,19690.1,0.16205,0.15647,0.1566,0.79834,0,0.85554,0.74852,0.73591,0.64884,0.85554,0.74852,0.73591,0.57239,0.66009,1.27391,0.68732,1.09326,0,0.000228888,0.000228888,0.000228888
804,19714.6,0.17357,0.17224,0.16003,0.80738,0,0.852,0.74333,0.73496,0.64952,0.852,0.74333,0.73496,0.5707,0.65912,1.27812,0.68685,1.09344,0,0.000227788,0.000227788,0.000227788
805,19739.2,0.18466,0.17402,0.16048,0.80389,0,0.85192,0.74333,0.75923,0.67524,0.85192,0.74333,0.75923,0.58969,0.66243,1.2837,0.68464,1.09614,0,0.000226688,0.000226688,0.000226688
806,19763.7,0.17773,0.15564,0.16527,0.80436,0,0.85513,0.74333,0.76869,0.67749,0.85513,0.74333,0.76869,0.60832,0.6629,1.25747,0.69402,1.09275,0,0.000225589,0.000225589,0.000225589
807,19788.2,0.17199,0.16275,0.15406,0.80113,0,0.86254,0.74112,0.76267,0.67338,0.86254,0.74112,0.76267,0.5978,0.6569,1.2409,0.70715,1.08172,0,0.000224489,0.000224489,0.000224489
808,19812.7,0.1737,0.15743,0.16721,0.80487,0,0.86135,0.74109,0.75017,0.65751,0.86135,0.74109,0.75017,0.58402,0.65535,1.25937,0.71607,1.07714,0,0.000223389,0.000223389,0.000223389
809,19837.3,0.18865,0.15536,0.17762,0.80976,0,0.82287,0.74467,0.73603,0.6453,0.82287,0.74467,0.73603,0.57098,0.65849,1.31001,0.72419,1.0813,0,0.000222289,0.000222289,0.000222289
810,19861.7,0.17862,0.1368,0.15734,0.80739,0,0.81878,0.74594,0.7436,0.65427,0.81878,0.74594,0.7436,0.58193,0.6605,1.31057,0.72473,1.08518,0,0.000221189,0.000221189,0.000221189
811,19886.3,0.17035,0.14846,0.15269,0.80272,0,0.81654,0.74646,0.7324,0.64185,0.81654,0.74646,0.7324,0.57414,0.66617,1.29981,0.73672,1.08932,0,0.000220089,0.000220089,0.000220089
812,19910.8,0.17244,0.16033,0.16521,0.80325,0,0.81401,0.74333,0.74058,0.64768,0.81401,0.74333,0.74058,0.57781,0.6651,1.28364,0.74093,1.08877,0,0.000218989,0.000218989,0.000218989
813,19935.3,0.16469,0.12709,0.15283,0.79427,0,0.87625,0.69956,0.74041,0.64546,0.87625,0.69956,0.74041,0.57111,0.66408,1.27373,0.737,1.08605,0,0.000217889,0.000217889,0.000217889
814,19959.8,0.16057,0.12143,0.15261,0.80238,0,0.8776,0.69956,0.73244,0.63748,0.8776,0.69956,0.73244,0.5701,0.66563,1.2715,0.72935,1.08821,0,0.000216789,0.000216789,0.000216789
815,19984.3,0.17323,0.15064,0.16412,0.80852,0,0.84295,0.74333,0.73484,0.64339,0.84295,0.74333,0.73484,0.56933,0.67469,1.31263,0.73071,1.09804,0,0.00021569,0.00021569,0.00021569
816,20008.9,0.18378,0.15023,0.17731,0.81006,0,0.85907,0.74333,0.73467,0.64045,0.85907,0.74333,0.73467,0.57358,0.67555,1.36736,0.72214,1.09753,0,0.00021459,0.00021459,0.00021459
817,20033.4,0.18364,0.16396,0.17288,0.80863,0,0.86615,0.72723,0.73983,0.64561,0.86615,0.72723,0.73983,0.5702,0.66977,1.39268,0.72608,1.09049,0,0.00021349,0.00021349,0.00021349
818,20057.9,0.1706,0.13975,0.15626,0.79334,0,0.88232,0.71956,0.73485,0.64337,0.88232,0.71956,0.73485,0.56953,0.67081,1.40543,0.72327,1.09044,0,0.00021239,0.00021239,0.00021239
819,20082.4,0.15387,0.13753,0.14447,0.78886,0,0.89055,0.71956,0.73628,0.64557,0.89055,0.71956,0.73628,0.56705,0.67191,1.37589,0.71233,1.09046,0,0.00021129,0.00021129,0.00021129
820,20106.9,0.17076,0.15297,0.17055,0.79294,0,0.86656,0.72019,0.74302,0.64916,0.86656,0.72019,0.74302,0.57673,0.66983,1.33517,0.7075,1.08764,0,0.00021019,0.00021019,0.00021019
821,20131.5,0.18078,0.18757,0.15929,0.80119,0,0.85024,0.74333,0.74444,0.64839,0.85024,0.74333,0.74444,0.57512,0.66699,1.29872,0.69454,1.08403,0,0.00020909,0.00020909,0.00020909
822,20156,0.18695,0.14838,0.17826,0.805,0,0.85345,0.74333,0.74901,0.65183,0.85345,0.74333,0.74901,0.58148,0.6606,1.24343,0.68144,1.08007,0,0.00020799,0.00020799,0.00020799
823,20180.5,0.17438,0.13422,0.16974,0.81153,0,0.86244,0.74327,0.74164,0.64496,0.86244,0.74327,0.74164,0.58014,0.66422,1.2261,0.68101,1.08601,0,0.00020689,0.00020689,0.00020689
824,20205,0.17531,0.15986,0.16264,0.81109,0,0.8673,0.74147,0.73985,0.6465,0.8673,0.74147,0.73985,0.5767,0.66918,1.27001,0.69017,1.09462,0,0.000205791,0.000205791,0.000205791
825,20229.5,0.15687,0.12462,0.14898,0.79826,0,0.87096,0.74333,0.74247,0.6509,0.87096,0.74333,0.74247,0.57863,0.66284,1.33023,0.68555,1.09294,0,0.000204691,0.000204691,0.000204691
826,20254,0.18215,0.16649,0.16631,0.81041,0,0.8719,0.74333,0.74403,0.65394,0.8719,0.74333,0.74403,0.58101,0.66336,1.42447,0.67287,1.09116,0,0.000203591,0.000203591,0.000203591
827,20278.5,0.17654,0.1394,0.16883,0.79874,0,0.87718,0.73234,0.73494,0.64522,0.87718,0.73234,0.73494,0.57113,0.66277,1.44178,0.65699,1.08548,0,0.000202491,0.000202491,0.000202491
828,20303.1,0.15348,0.12383,0.14507,0.79426,0,0.87145,0.73123,0.734,0.6453,0.87145,0.73123,0.734,0.56732,0.66054,1.40711,0.66427,1.08018,0,0.000201391,0.000201391,0.000201391
829,20327.5,0.16356,0.1598,0.16615,0.80832,0,0.85666,0.74118,0.73325,0.6418,0.85666,0.74118,0.73325,0.56318,0.65731,1.36198,0.68852,1.07749,0,0.000200291,0.000200291,0.000200291
830,20352,0.17,0.19791,0.15473,0.80138,0,0.86273,0.7727,0.73423,0.64496,0.86273,0.7727,0.73423,0.5539,0.65487,1.31912,0.69011,1.07639,0,0.000199191,0.000199191,0.000199191
831,20376.5,0.15695,0.14123,0.14601,0.7953,0,0.85507,0.74944,0.73412,0.64582,0.85507,0.74944,0.73412,0.55861,0.64888,1.27865,0.67488,1.07417,0,0.000198091,0.000198091,0.000198091
832,20401.1,0.16336,0.13588,0.15779,0.80627,0,0.88283,0.71956,0.73939,0.65832,0.88283,0.71956,0.73939,0.56277,0.64786,1.25267,0.66101,1.07359,0,0.000196991,0.000196991,0.000196991
833,20425.6,0.16886,0.1473,0.15204,0.80396,0,0.89407,0.73956,0.76438,0.67839,0.89407,0.73956,0.76438,0.59496,0.64631,1.24727,0.6631,1.07308,0,0.000195892,0.000195892,0.000195892
834,20450.2,0.16197,0.12139,0.15025,0.79479,0,0.86284,0.73956,0.84185,0.74279,0.86284,0.73956,0.84185,0.65022,0.64512,1.2457,0.67787,1.07181,0,0.000194792,0.000194792,0.000194792
835,20474.7,0.16126,0.15832,0.15814,0.79391,0,0.85394,0.73815,0.84123,0.74376,0.85394,0.73815,0.84123,0.66066,0.6486,1.25758,0.68403,1.07155,0,0.000193692,0.000193692,0.000193692
836,20499.2,0.16338,0.13795,0.16155,0.80247,0,0.85593,0.74007,0.75842,0.675,0.85593,0.74007,0.75842,0.5857,0.64728,1.24342,0.68814,1.0705,0,0.000192592,0.000192592,0.000192592
837,20523.7,0.17047,0.15599,0.15683,0.80995,0,0.86526,0.74333,0.73928,0.6607,0.86526,0.74333,0.73928,0.56763,0.64398,1.24669,0.69671,1.06865,0,0.000191492,0.000191492,0.000191492
838,20548.2,0.15998,0.12899,0.15305,0.80316,0,0.86644,0.74333,0.73666,0.65499,0.86644,0.74333,0.73666,0.5639,0.64319,1.27843,0.70608,1.06939,0,0.000190392,0.000190392,0.000190392
839,20572.7,0.15575,0.13806,0.1411,0.79321,0,0.86105,0.74333,0.73879,0.65277,0.86105,0.74333,0.73879,0.56291,0.65068,1.33771,0.70554,1.07676,0,0.000189292,0.000189292,0.000189292
840,20597.3,0.17282,0.1391,0.15667,0.81255,0,0.85661,0.73743,0.73735,0.65133,0.85661,0.73743,0.73735,0.56204,0.65148,1.37564,0.69661,1.07989,0,0.000188192,0.000188192,0.000188192
841,20621.8,0.1692,0.15738,0.15627,0.80145,0,0.85821,0.73167,0.73735,0.65044,0.85821,0.73167,0.73735,0.55999,0.65084,1.38386,0.68315,1.07931,0,0.000187092,0.000187092,0.000187092
842,20646.3,0.15761,0.12827,0.1485,0.7973,0,0.86909,0.73123,0.74079,0.65244,0.86909,0.73123,0.74079,0.56241,0.65124,1.38,0.67872,1.07755,0,0.000185993,0.000185993,0.000185993
843,20670.8,0.15918,0.14595,0.15717,0.8026,0,0.85964,0.73881,0.74537,0.65903,0.85964,0.73881,0.74537,0.56778,0.65274,1.38796,0.6874,1.07714,0,0.000184893,0.000184893,0.000184893
844,20695.3,0.15915,0.16174,0.15882,0.80039,0,0.84569,0.76807,0.74853,0.66073,0.84569,0.76807,0.74853,0.5741,0.65295,1.39465,0.68676,1.07606,0,0.000183793,0.000183793,0.000183793
845,20719.8,0.16193,0.17062,0.15551,0.79805,0,0.83839,0.77803,0.74178,0.65767,0.83839,0.77803,0.74178,0.56447,0.65385,1.39078,0.68973,1.07707,0,0.000182693,0.000182693,0.000182693
846,20744.5,0.15911,0.13921,0.14618,0.79931,0,0.84518,0.77622,0.78755,0.69486,0.84518,0.77622,0.78755,0.59787,0.65776,1.35275,0.69074,1.08223,0,0.000181593,0.000181593,0.000181593
847,20769,0.1622,0.12424,0.15381,0.79995,0,0.84556,0.77189,0.86402,0.75789,0.84556,0.77189,0.86402,0.67475,0.65501,1.29133,0.68205,1.07919,0,0.000180493,0.000180493,0.000180493
848,20793.5,0.16494,0.13558,0.15608,0.80439,0,0.88161,0.73559,0.84865,0.74749,0.88161,0.73559,0.84865,0.66027,0.65575,1.2882,0.67366,1.07926,0,0.000179393,0.000179393,0.000179393
849,20818,0.16835,0.13377,0.15737,0.80466,0,0.88322,0.73716,0.84708,0.74605,0.88322,0.73716,0.84708,0.64407,0.65728,1.31194,0.67855,1.07945,0,0.000178293,0.000178293,0.000178293
850,20842.5,0.16864,0.12139,0.16499,0.80705,0,0.88155,0.73863,0.8736,0.76811,0.88155,0.73863,0.8736,0.6788,0.65888,1.3435,0.67376,1.07645,0,0.000177193,0.000177193,0.000177193
851,20867.1,0.18667,0.1636,0.16713,0.81294,0,0.87479,0.73956,0.89495,0.78702,0.87479,0.73956,0.89495,0.69849,0.65963,1.35097,0.66269,1.07053,0,0.000176094,0.000176094,0.000176094
852,20891.9,0.15387,0.1344,0.15569,0.7916,0,0.86357,0.74333,0.84576,0.75206,0.86357,0.74333,0.84576,0.65157,0.6588,1.34186,0.65127,1.0685,0,0.000174994,0.000174994,0.000174994
853,20916.4,0.16448,0.16018,0.15916,0.81104,0,0.61341,0.93523,0.85561,0.75968,0.61341,0.93523,0.85561,0.6634,0.65776,1.33045,0.64599,1.0694,0,0.000173894,0.000173894,0.000173894
854,20941,0.1737,0.1641,0.15481,0.80401,0,0.75182,0.89167,0.92695,0.8263,0.75182,0.89167,0.92695,0.72892,0.65379,1.28743,0.63964,1.06981,0,0.000172794,0.000172794,0.000172794
855,20965.5,0.16634,0.13311,0.15146,0.80243,0,0.77497,0.97236,0.95998,0.85751,0.77497,0.97236,0.95998,0.75886,0.64682,1.23717,0.63221,1.06592,0,0.000171694,0.000171694,0.000171694
856,20990.1,0.16882,0.13537,0.15671,0.80129,0,0.77967,0.98633,0.96134,0.85893,0.77967,0.98633,0.96134,0.7701,0.65033,1.22453,0.63975,1.06915,0,0.000170594,0.000170594,0.000170594
857,21014.6,0.15034,0.13464,0.14343,0.79017,0,0.76503,0.99167,0.95584,0.85428,0.76503,0.99167,0.95584,0.77397,0.65301,1.24185,0.64485,1.07356,0,0.000169494,0.000169494,0.000169494
858,21039.1,0.16898,0.13333,0.15667,0.80369,0,0.76006,0.99167,0.95572,0.8486,0.76006,0.99167,0.95572,0.76882,0.65249,1.27621,0.63669,1.07716,0,0.000168394,0.000168394,0.000168394
859,21063.6,0.16054,0.15855,0.14559,0.79977,0,0.75233,0.95612,0.95925,0.85324,0.75233,0.95612,0.95925,0.76659,0.65196,1.29848,0.63829,1.07747,0,0.000167294,0.000167294,0.000167294
860,21088.2,0.15687,0.13296,0.14984,0.80175,0,0.90913,0.73578,0.95672,0.85199,0.90913,0.73578,0.95672,0.76583,0.65394,1.31231,0.64285,1.07795,0,0.000166194,0.000166194,0.000166194
861,21112.8,0.15359,0.12001,0.14434,0.79835,0,0.92189,0.73123,0.95643,0.84231,0.92189,0.73123,0.95643,0.76679,0.65463,1.31388,0.64043,1.07838,0,0.000165095,0.000165095,0.000165095
862,21137.3,0.18002,0.17443,0.15397,0.81155,0,0.9246,0.73123,0.923,0.81601,0.9246,0.73123,0.923,0.72791,0.64899,1.3128,0.64032,1.07252,0,0.000163995,0.000163995,0.000163995
863,21161.8,0.15374,0.12273,0.14296,0.79944,0,0.91395,0.73123,0.95609,0.85041,0.91395,0.73123,0.95609,0.77614,0.64138,1.30152,0.64559,1.07036,0,0.000162895,0.000162895,0.000162895
864,21186.3,0.16363,0.12818,0.15641,0.79786,0,0.90105,0.73123,0.95609,0.85502,0.90105,0.73123,0.95609,0.777,0.64395,1.30214,0.64904,1.07515,0,0.000161795,0.000161795,0.000161795
865,21210.9,0.15173,0.14883,0.14309,0.79631,0,0.91378,0.73123,0.95432,0.85395,0.91378,0.73123,0.95432,0.77564,0.64943,1.30334,0.65702,1.08007,0,0.000160695,0.000160695,0.000160695
866,21235.4,0.15322,0.1303,0.14888,0.8,0,0.91326,0.7266,0.89986,0.80341,0.91326,0.7266,0.89986,0.7255,0.64866,1.29683,0.66893,1.08085,0,0.000159595,0.000159595,0.000159595
867,21260,0.16243,0.17664,0.14865,0.80319,0,0.90986,0.72101,0.88094,0.78352,0.90986,0.72101,0.88094,0.70532,0.64925,1.2965,0.67822,1.08235,0,0.000158495,0.000158495,0.000158495
868,21284.5,0.16067,0.14012,0.15029,0.78714,0,0.89758,0.71317,0.80931,0.71997,0.89758,0.71317,0.80931,0.64383,0.65036,1.2848,0.6816,1.08438,0,0.000157395,0.000157395,0.000157395
869,21309,0.14968,0.12042,0.13856,0.79955,0,0.91021,0.71123,0.76774,0.68403,0.91021,0.71123,0.76774,0.6066,0.65123,1.28022,0.67707,1.08486,0,0.000156295,0.000156295,0.000156295
870,21333.5,0.17911,0.15974,0.16034,0.80516,0,0.9057,0.71296,0.77004,0.68606,0.9057,0.71296,0.77004,0.60943,0.65303,1.2786,0.68034,1.08719,0,0.000155196,0.000155196,0.000155196
871,21358.1,0.17074,0.13397,0.16203,0.80727,0,0.91661,0.73123,0.7738,0.69059,0.91661,0.73123,0.7738,0.61292,0.65675,1.28042,0.68661,1.0889,0,0.000154096,0.000154096,0.000154096
872,21382.6,0.15955,0.14103,0.15151,0.79803,0,0.90868,0.73916,0.75751,0.67593,0.90868,0.73916,0.75751,0.59728,0.65827,1.2931,0.68162,1.09007,0,0.000152996,0.000152996,0.000152996
873,21407.1,0.17281,0.13617,0.1614,0.80691,0,0.91109,0.73956,0.75743,0.67544,0.91109,0.73956,0.75743,0.59762,0.65958,1.31035,0.67853,1.09159,0,0.000151896,0.000151896,0.000151896
874,21431.7,0.14887,0.13972,0.14402,0.79934,0,0.91437,0.73956,0.75666,0.67302,0.91437,0.73956,0.75666,0.59307,0.66162,1.32203,0.68489,1.09454,0,0.000150796,0.000150796,0.000150796
875,21456.3,0.15328,0.14246,0.14469,0.78762,0,0.92054,0.73956,0.75582,0.67159,0.92054,0.73956,0.75582,0.58906,0.66475,1.33566,0.69054,1.09709,0,0.000149696,0.000149696,0.000149696
876,21480.8,0.16948,0.14927,0.20567,0.79908,0,0.9207,0.73884,0.75643,0.67205,0.9207,0.73884,0.75643,0.58909,0.6652,1.3191,0.69732,1.09821,0,0.000148596,0.000148596,0.000148596
877,21505.3,0.15428,0.15329,0.1411,0.79868,0,0.91739,0.73903,0.75682,0.67246,0.91739,0.73903,0.75682,0.58904,0.66634,1.30533,0.70258,1.10184,0,0.000147496,0.000147496,0.000147496
878,21529.7,0.15369,0.14177,0.13982,0.78166,0,0.89414,0.73956,0.77303,0.68275,0.89414,0.73956,0.77303,0.6068,0.66952,1.28007,0.70697,1.10746,0,0.000146396,0.000146396,0.000146396
879,21554.3,0.15487,0.11968,0.1465,0.80262,0,0.8881,0.73956,0.77236,0.68157,0.8881,0.73956,0.77236,0.60928,0.67068,1.26002,0.71077,1.1091,0,0.000145297,0.000145297,0.000145297
880,21578.8,0.16339,0.14518,0.15431,0.79986,0,0.88136,0.73956,0.77724,0.68912,0.88136,0.73956,0.77724,0.6132,0.66842,1.25843,0.71706,1.10527,0,0.000144197,0.000144197,0.000144197
881,21603.3,0.16128,0.1359,0.15127,0.7919,0,0.88127,0.73956,0.77406,0.68861,0.88127,0.73956,0.77406,0.60763,0.66786,1.27362,0.71444,1.10426,0,0.000143097,0.000143097,0.000143097
882,21627.8,0.16302,0.13588,0.1552,0.79649,0,0.88356,0.73956,0.75232,0.66813,0.88356,0.73956,0.75232,0.5842,0.67057,1.29595,0.71149,1.10523,0,0.000141997,0.000141997,0.000141997
883,21652.3,0.15861,0.1274,0.16083,0.80172,0,0.88308,0.73956,0.75439,0.66891,0.88308,0.73956,0.75439,0.58653,0.67148,1.3135,0.70364,1.10726,0,0.000140897,0.000140897,0.000140897
